game_date,pitcher_name,pitcher_home_away,batter,batter_stance,opponent,pitch_name,release_spin_rate,spin_axis,effective_speed,pitch_result,exit_velocity,game_type,season_type,at_bat_outcome,at_bat_number,strikes
5/1/2022,"Musgrove, Joe",away,"Suwinski, Jack",L,PIT,Curveball,2647,45,79.5,ball,,Regular Season,Regular Season,,14,0
5/1/2022,"Musgrove, Joe",away,"VanMeter, Josh",L,PIT,Slider,2736,60,83.0,strike,,Regular Season,Regular Season,strikeout,13,2
5/1/2022,"Musgrove, Joe",away,"VanMeter, Josh",L,PIT,Curveball,2702,50,80.1,strike,,Regular Season,Regular Season,,13,1
5/1/2022,"Musgrove, Joe",away,"VanMeter, Josh",L,PIT,4-Seam Fastball,2529,222,92.0,strike,,Regular Season,Regular Season,,13,0
5/1/2022,"Musgrove, Joe",away,"VanMeter, Josh",L,PIT,Slider,2539,62,81.1,ball,,Regular Season,Regular Season,,13,0
5/1/2022,"Musgrove, Joe",away,"VanMeter, Josh",L,PIT,Cutter,2538,202,87.6,ball,,Regular Season,Regular Season,,13,0
5/1/2022,"Musgrove, Joe",away,"Gamel, Ben",L,PIT,4-Seam Fastball,2695,212,92.1,in play,74.3,Regular Season,Regular Season,field_out,8,0
5/1/2022,"Musgrove, Joe",away,"Gamel, Ben",L,PIT,Curveball,2874,45,81.4,ball,,Regular Season,Regular Season,,8,0
5/1/2022,"Musgrove, Joe",away,"Tsutsugo, Yoshi",L,PIT,Curveball,2911,50,81.7,in play,96.1,Regular Season,Regular Season,force_out,7,2
5/1/2022,"Musgrove, Joe",away,"Tsutsugo, Yoshi",L,PIT,Curveball,2875,43,81.8,strike,,Regular Season,Regular Season,,7,1
5/1/2022,"Musgrove, Joe",away,"Tsutsugo, Yoshi",L,PIT,Slider,2715,57,81.6,strike,,Regular Season,Regular Season,,7,0
5/1/2022,"Musgrove, Joe",away,"Hayes, Ke'Bryan",R,PIT,Sinker,2639,212,91.0,in play,101.2,Regular Season,Regular Season,single,6,0
5/1/2022,"Musgrove, Joe",away,"Hayes, Ke'Bryan",R,PIT,4-Seam Fastball,2712,202,91.4,ball,,Regular Season,Regular Season,,6,0
5/1/2022,"Musgrove, Joe",away,"Reynolds, Bryan",L,PIT,Cutter,2670,201,89.1,in play,67.9,Regular Season,Regular Season,single,5,0
5/1/2022,"Musgrove, Joe",away,"Vogelbach, Daniel",L,PIT,Cutter,2684,207,89.8,in play,83.5,Regular Season,Regular Season,field_out,4,1
5/1/2022,"Musgrove, Joe",away,"Vogelbach, Daniel",L,PIT,Cutter,2520,212,91.4,strike,70.8,Regular Season,Regular Season,,4,0
4/26/2022,"Musgrove, Joe",away,"Garcia, Aramis",R,CIN,4-Seam Fastball,2486,222,92.8,strike,,Regular Season,Regular Season,strikeout,56,2
4/26/2022,"Musgrove, Joe",away,"Garcia, Aramis",R,CIN,4-Seam Fastball,2540,213,92.3,strike,,Regular Season,Regular Season,,56,1
4/26/2022,"Musgrove, Joe",away,"Garcia, Aramis",R,CIN,4-Seam Fastball,2479,211,92.0,strike,,Regular Season,Regular Season,,56,0
4/26/2022,"Musgrove, Joe",away,"Moran, Colin",L,CIN,4-Seam Fastball,2581,218,91.2,in play,74.3,Regular Season,Regular Season,field_out,55,1
4/26/2022,"Musgrove, Joe",away,"Moran, Colin",L,CIN,Slider,2679,49,81.3,strike,,Regular Season,Regular Season,,55,0
4/26/2022,"Musgrove, Joe",away,"Senzel, Nick",R,CIN,Slider,2755,53,82.2,in play,57.1,Regular Season,Regular Season,field_out,54,2
4/26/2022,"Musgrove, Joe",away,"Senzel, Nick",R,CIN,4-Seam Fastball,2376,219,90.0,strike,,Regular Season,Regular Season,,54,1
4/26/2022,"Musgrove, Joe",away,"Senzel, Nick",R,CIN,Slider,2757,46,82.5,ball,,Regular Season,Regular Season,,54,1
4/26/2022,"Musgrove, Joe",away,"Senzel, Nick",R,CIN,Slider,2669,46,81.7,strike,,Regular Season,Regular Season,,54,0
4/26/2022,"Musgrove, Joe",away,"Farmer, Kyle",R,CIN,Curveball,2769,39,79.9,in play,49.4,Regular Season,Regular Season,field_out,50,0
4/26/2022,"Musgrove, Joe",away,"Farmer, Kyle",R,CIN,Curveball,2780,43,80.6,ball,,Regular Season,Regular Season,,50,0
4/26/2022,"Musgrove, Joe",away,"Votto, Joey",L,CIN,4-Seam Fastball,2421,221,91.9,in play,104.6,Regular Season,Regular Season,field_out,49,1
4/26/2022,"Musgrove, Joe",away,"Votto, Joey",L,CIN,Slider,2600,66,80.3,ball,,Regular Season,Regular Season,,49,1
4/26/2022,"Musgrove, Joe",away,"Votto, Joey",L,CIN,4-Seam Fastball,2346,218,90.7,strike,,Regular Season,Regular Season,,49,0
4/26/2022,"Musgrove, Joe",away,"Pham, Tommy",R,CIN,4-Seam Fastball,2558,224,92.2,in play,84.1,Regular Season,Regular Season,field_out,48,2
4/26/2022,"Musgrove, Joe",away,"Pham, Tommy",R,CIN,Slider,2610,48,81.8,strike,,Regular Season,Regular Season,,48,1
4/26/2022,"Musgrove, Joe",away,"Pham, Tommy",R,CIN,Sinker,2365,215,90.2,ball,,Regular Season,Regular Season,,48,1
4/26/2022,"Musgrove, Joe",away,"Pham, Tommy",R,CIN,Cutter,2558,213,89.5,ball,,Regular Season,Regular Season,,48,1
4/26/2022,"Musgrove, Joe",away,"Pham, Tommy",R,CIN,Slider,2557,47,80.8,strike,,Regular Season,Regular Season,,48,0
4/26/2022,"Musgrove, Joe",away,"Naquin, Tyler",L,CIN,Curveball,2758,44,79.8,in play,95.2,Regular Season,Regular Season,double,47,2
4/26/2022,"Musgrove, Joe",away,"Naquin, Tyler",L,CIN,Cutter,2417,209,89.1,strike,97.7,Regular Season,Regular Season,,47,1
4/26/2022,"Musgrove, Joe",away,"Naquin, Tyler",L,CIN,Slider,2551,39,80.8,strike,84.6,Regular Season,Regular Season,,47,0
4/26/2022,"Musgrove, Joe",away,"Naquin, Tyler",L,CIN,Changeup,1889,229,84.0,ball,,Regular Season,Regular Season,,47,0
4/26/2022,"Musgrove, Joe",away,"India, Jonathan",R,CIN,Cutter,2461,208,87.4,in play,103.3,Regular Season,Regular Season,double,46,0
4/26/2022,"Musgrove, Joe",away,"Fraley, Jake",L,CIN,4-Seam Fastball,2460,222,91.2,in play,96.0,Regular Season,Regular Season,field_out,40,2
4/26/2022,"Musgrove, Joe",away,"Fraley, Jake",L,CIN,Curveball,2744,44,80.7,ball,,Regular Season,Regular Season,,40,2
4/26/2022,"Musgrove, Joe",away,"Fraley, Jake",L,CIN,Curveball,2784,45,80.0,strike,,Regular Season,Regular Season,,40,1
4/26/2022,"Musgrove, Joe",away,"Fraley, Jake",L,CIN,4-Seam Fastball,2582,222,90.7,strike,,Regular Season,Regular Season,,40,0
4/26/2022,"Musgrove, Joe",away,"Fraley, Jake",L,CIN,Slider,2697,53,81.8,ball,,Regular Season,Regular Season,,40,0
4/26/2022,"Musgrove, Joe",away,"Fraley, Jake",L,CIN,Cutter,2606,191,88.4,ball,,Regular Season,Regular Season,,40,0
4/26/2022,"Musgrove, Joe",away,"Garcia, Aramis",R,CIN,Slider,2630,47,82.0,strike,,Regular Season,Regular Season,strikeout,39,2
4/26/2022,"Musgrove, Joe",away,"Garcia, Aramis",R,CIN,Cutter,2587,195,87.8,strike,66.9,Regular Season,Regular Season,,39,1
4/26/2022,"Musgrove, Joe",away,"Garcia, Aramis",R,CIN,4-Seam Fastball,2531,217,90.8,strike,,Regular Season,Regular Season,,39,0
4/26/2022,"Musgrove, Joe",away,"Moran, Colin",L,CIN,Slider,2735,61,83.4,in play,81.6,Regular Season,Regular Season,force_out,38,2
4/26/2022,"Musgrove, Joe",away,"Moran, Colin",L,CIN,Slider,2685,52,82.6,strike,,Regular Season,Regular Season,,38,1
4/26/2022,"Musgrove, Joe",away,"Moran, Colin",L,CIN,Slider,2682,57,81.5,strike,,Regular Season,Regular Season,,38,0
4/26/2022,"Musgrove, Joe",away,"Moran, Colin",L,CIN,Changeup,1957,231,84.3,ball,,Regular Season,Regular Season,,38,0
4/26/2022,"Musgrove, Joe",away,"Senzel, Nick",R,CIN,4-Seam Fastball,2225,209,90.1,strike,,Regular Season,Regular Season,catcher_interf,37,0
4/26/2022,"Musgrove, Joe",away,"Farmer, Kyle",R,CIN,4-Seam Fastball,2516,202,91.7,in play,91.9,Regular Season,Regular Season,single,36,1
4/26/2022,"Musgrove, Joe",away,"Farmer, Kyle",R,CIN,Cutter,2505,196,88.5,strike,,Regular Season,Regular Season,,36,0
4/26/2022,"Musgrove, Joe",away,"Votto, Joey",L,CIN,4-Seam Fastball,2344,225,91.5,ball,,Regular Season,Regular Season,walk,35,2
